month,lat_bin,lon_bin,count,mean_frp,h_share
2019-11,-22.9,126.5,9,1.0777777777777777,0.1111111111111111
2019-11,-22.9,127.5,4,1.65,0.0
2019-11,-22.9,129.1,4,5.55,0.25
2019-11,-22.9,129.3,15,2.2666666666666666,0.2
2019-11,-22.9,130.3,18,4.533333333333333,0.16666666666666666
2019-11,-22.9,131.1,9,2.888888888888889,0.2222222222222222
2019-11,-22.9,131.3,5,7.859999999999999,0.2
2019-11,-22.9,145.3,20,11.22,0.05
2019-11,-22.9,148.5,19,0.8947368421052632,0.0
2019-11,-22.9,148.7,13,0.7153846153846154,0.0
2019-11,-22.7,115.7,4,4.2,0.0
2019-11,-22.7,119.7,5,10.86,0.4
2019-11,-22.7,121.7,4,17.75,0.0
2019-11,-22.7,122.7,10,2.85,0.0
2019-11,-22.7,129.1,6,1.616666666666667,0.16666666666666666
2019-11,-22.7,130.7,27,2.6814814814814816,0.14814814814814814
2019-11,-22.7,140.3,29,14.027586206896553,0.3103448275862069
2019-11,-22.7,147.1,2,1.5,0.0
2019-11,-22.7,147.7,48,4.364583333333333,0.0
2019-11,-22.7,149.3,17,3.0588235294117645,0.0
2019-11,-22.7,149.5,16,2.3937500000000003,0.0
2019-11,-22.7,150.1,35,4.308571428571429,0.0
2019-11,-22.7,150.3,376,9.588563829787235,0.0797872340425532
2019-11,-22.7,150.5,44,4.086363636363637,0.06818181818181818
2019-11,-22.7,150.7,6,3.283333333333333,0.0
2019-11,-22.5,116.3,173,14.846820809248555,0.2138728323699422
2019-11,-22.5,116.5,150,17.160666666666668,0.13333333333333333
2019-11,-22.5,118.3,4,1.15,0.0
2019-11,-22.5,121.3,2,13.8,0.0
2019-11,-22.5,121.5,9,0.7222222222222222,0.1111111111111111
2019-11,-22.5,123.7,18,13.905555555555557,0.0
2019-11,-22.5,130.7,24,2.3874999999999997,0.2916666666666667
2019-11,-22.5,130.9,9,0.2888888888888889,0.1111111111111111
2019-11,-22.5,131.1,18,0.30000000000000004,0.1111111111111111
2019-11,-22.5,132.7,3,3.266666666666667,0.0
2019-11,-22.5,134.3,5,8.52,0.4
2019-11,-22.5,137.3,13,6.761538461538462,0.15384615384615385
2019-11,-22.5,137.5,14,4.107142857142857,0.2857142857142857
2019-11,-22.5,137.7,6,9.166666666666666,0.16666666666666666
2019-11,-22.5,147.7,1,0.8,0.0
2019-11,-22.5,148.9,19,7.373684210526315,0.15789473684210525
2019-11,-22.5,149.3,1,5.7,0.0
2019-11,-22.5,149.5,27,3.303703703703704,0.037037037037037035
2019-11,-22.5,150.1,4,1.925,0.0
2019-11,-22.5,150.3,130,10.495384615384616,0.038461538461538464
2019-11,-22.5,150.5,3,25.900000000000002,0.0
2019-11,-22.5,150.7,89,10.507865168539325,0.06741573033707865
2019-11,-22.3,115.7,1,7.0,0.0
2019-11,-22.3,116.3,36,15.816666666666666,0.1388888888888889
2019-11,-22.3,116.7,3,2.4,0.0
2019-11,-22.3,119.3,15,7.733333333333333,0.26666666666666666
2019-11,-22.3,119.5,47,17.157446808510638,0.2127659574468085
2019-11,-22.3,119.7,33,9.618181818181817,0.12121212121212122
2019-11,-22.3,119.9,6,6.083333333333333,0.3333333333333333
2019-11,-22.3,120.7,6,9.366666666666667,0.16666666666666666
2019-11,-22.3,122.1,34,4.56764705882353,0.14705882352941177
2019-11,-22.3,122.3,21,4.628571428571429,0.19047619047619047
2019-11,-22.3,122.5,12,1.5833333333333333,0.16666666666666666
2019-11,-22.3,123.3,7,1.3571428571428572,0.14285714285714285
2019-11,-22.3,123.5,12,2.6833333333333336,0.16666666666666666
2019-11,-22.3,123.9,6,13.066666666666665,0.0
2019-11,-22.3,127.1,9,0.32222222222222224,0.1111111111111111
2019-11,-22.3,130.5,8,3.0749999999999997,0.0
2019-11,-22.3,130.7,7,3.014285714285714,0.14285714285714285
2019-11,-22.3,131.1,7,1.0285714285714285,0.14285714285714285
2019-11,-22.3,132.7,2,4.449999999999999,0.0
2019-11,-22.3,137.3,19,5.8052631578947365,0.21052631578947367
2019-11,-22.3,137.7,7,7.142857142857143,0.14285714285714285
2019-11,-22.3,137.9,6,7.3999999999999995,0.16666666666666666
2019-11,-22.3,147.3,1,14.6,0.0
2019-11,-22.3,147.5,1,8.1,0.0
2019-11,-22.3,147.9,1,0.9,0.0
2019-11,-22.3,148.9,28,43.771428571428565,0.25
2019-11,-22.1,117.7,44,6.797727272727273,0.0
2019-11,-22.1,119.3,1,0.8,0.0
2019-11,-22.1,119.9,23,7.221739130434782,0.13043478260869565
2019-11,-22.1,122.7,30,3.9366666666666665,0.2
2019-11,-22.1,123.3,9,1.5777777777777777,0.1111111111111111
2019-11,-22.1,128.3,6,1.55,0.0
2019-11,-22.1,131.1,9,0.4444444444444444,0.1111111111111111
2019-11,-22.1,131.9,1,8.2,0.0
2019-11,-22.1,145.9,1,12.3,0.0
2019-11,-22.1,147.5,2,8.75,0.0
2019-11,-22.1,149.3,102,6.815686274509805,0.08823529411764706
2019-11,-21.9,119.5,6,3.266666666666667,0.0
2019-11,-21.9,119.9,58,10.634482758620688,0.20689655172413793
2019-11,-21.9,120.1,2,11.75,1.0
2019-11,-21.9,121.1,1,88.1,0.0
2019-11,-21.9,121.7,18,7.011111111111111,0.16666666666666666
2019-11,-21.9,122.1,20,3.675,0.15
2019-11,-21.9,122.3,9,5.511111111111111,0.2222222222222222
2019-11,-21.9,122.5,11,8.381818181818183,0.18181818181818182
2019-11,-21.9,122.7,14,7.335714285714286,0.14285714285714285
2019-11,-21.9,124.3,44,9.05909090909091,0.06818181818181818
2019-11,-21.9,128.9,27,4.637037037037037,0.14814814814814814
2019-11,-21.9,129.1,9,2.988888888888889,0.1111111111111111
2019-11,-21.9,131.3,7,1.0,0.14285714285714285
2019-11,-21.9,132.3,2,0.95,0.0
2019-11,-21.9,134.5,1,2.6,0.0
2019-11,-21.9,134.7,5,6.459999999999999,0.0
2019-11,-21.9,145.9,4,6.4,0.0
2019-11,-21.9,148.1,16,0.4875,0.0
2019-11,-21.7,114.9,24,13.070833333333333,0.125
2019-11,-21.7,115.1,11,2.790909090909091,0.0
2019-11,-21.7,116.9,47,30.306382978723406,0.2553191489361702
2019-11,-21.7,119.1,8,10.75,0.0
2019-11,-21.7,119.5,8,19.587500000000002,0.0
2019-11,-21.7,119.7,18,2.9388888888888887,0.0
2019-11,-21.7,119.9,3,3.5666666666666664,0.0
2019-11,-21.7,120.1,2,14.1,1.0
2019-11,-21.7,121.1,2,15.1,0.0
2019-11,-21.7,121.3,14,9.957142857142857,0.14285714285714285
2019-11,-21.7,129.3,9,3.033333333333333,0.1111111111111111
2019-11,-21.7,130.1,7,3.6000000000000005,0.14285714285714285
2019-11,-21.7,140.5,2,5.25,0.0
2019-11,-21.7,144.9,1,0.8,0.0
2019-11,-21.7,145.3,50,36.828,0.26
2019-11,-21.7,145.5,48,46.78958333333333,0.1875
2019-11,-21.7,145.7,14,6.985714285714286,0.14285714285714285
2019-11,-21.5,116.9,1,1.8,0.0
2019-11,-21.5,117.9,5,13.780000000000001,0.2
2019-11,-21.5,119.1,12,28.5,0.5
2019-11,-21.5,119.7,1,4.7,0.0
2019-11,-21.5,119.9,9,2.3777777777777778,0.0
2019-11,-21.5,120.3,58,20.560344827586206,0.39655172413793105
2019-11,-21.5,120.7,16,4.25625,0.0625
2019-11,-21.5,120.9,12,10.091666666666667,0.25
2019-11,-21.5,121.1,16,10.16875,0.1875
2019-11,-21.5,123.3,15,19.873333333333335,0.06666666666666667
2019-11,-21.5,123.5,2,8.55,0.0
2019-11,-21.5,125.9,2,24.2,0.0
2019-11,-21.5,128.9,59,7.654237288135594,0.288135593220339
2019-11,-21.5,129.1,41,5.695121951219512,0.3170731707317073
2019-11,-21.5,129.9,6,2.283333333333333,0.0
2019-11,-21.5,145.9,5,1.1400000000000001,0.0
2019-11,-21.5,148.5,1,1.1,0.0
2019-11,-21.3,116.1,70,26.457142857142856,0.15714285714285714
2019-11,-21.3,116.3,131,26.114503816793892,0.26717557251908397
2019-11,-21.3,117.5,3,3.8000000000000003,0.0
2019-11,-21.3,119.5,59,17.664406779661018,0.23728813559322035
2019-11,-21.3,119.7,45,7.56,0.28888888888888886
2019-11,-21.3,120.1,38,27.25,0.2631578947368421
2019-11,-21.3,120.3,47,38.34893617021277,0.2978723404255319
2019-11,-21.3,120.5,4,9.4,0.5
2019-11,-21.3,121.1,28,8.725,0.21428571428571427
2019-11,-21.3,123.5,47,18.174468085106383,0.0851063829787234
2019-11,-21.3,128.9,15,0.86,0.13333333333333333
2019-11,-21.3,145.1,4,5.3,0.0
2019-11,-21.3,148.9,2,9.1,0.0
2019-11,-21.1,118.7,25,4.5,0.16
2019-11,-21.1,118.9,6,4.866666666666666,0.0
2019-11,-21.1,119.1,46,9.928260869565218,0.15217391304347827
2019-11,-21.1,119.5,44,3.9704545454545452,0.11363636363636363
2019-11,-21.1,119.7,53,5.607547169811321,0.20754716981132076
2019-11,-21.1,119.9,56,32.125,0.19642857142857142
2019-11,-21.1,120.1,25,7.4079999999999995,0.08
2019-11,-21.1,120.3,3,39.63333333333333,0.3333333333333333
2019-11,-21.1,120.5,7,19.157142857142855,0.2857142857142857
2019-11,-21.1,121.1,2,11.9,0.0
2019-11,-21.1,124.3,15,11.913333333333332,0.2
2019-11,-21.1,131.1,35,1.3771428571428572,0.2571428571428571
2019-11,-21.1,147.7,2,9.1,0.5
2019-11,-20.9,115.3,7,0.48571428571428577,0.0
2019-11,-20.9,118.7,5,3.56,0.0
2019-11,-20.9,118.9,9,6.444444444444445,0.0
2019-11,-20.9,119.1,109,21.270642201834864,0.1743119266055046
2019-11,-20.9,119.7,2,4.75,0.0
2019-11,-20.9,120.1,7,58.142857142857146,0.0
2019-11,-20.9,120.5,6,5.983333333333333,0.0
2019-11,-20.9,123.7,11,6.827272727272727,0.0
2019-11,-20.9,128.7,62,3.564516129032258,0.20967741935483872
2019-11,-20.9,130.7,23,1.2913043478260868,0.2608695652173913
2019-11,-20.9,130.9,9,0.6000000000000001,0.1111111111111111
2019-11,-20.9,132.3,6,1.2333333333333334,0.16666666666666666
2019-11,-20.9,132.5,3,2.9333333333333336,0.0
2019-11,-20.7,115.5,33,3.2090909090909094,0.0
2019-11,-20.7,116.7,9,1.9666666666666666,0.0
2019-11,-20.7,120.1,31,27.093548387096774,0.1935483870967742
2019-11,-20.7,123.9,4,1.7,0.0
2019-11,-20.7,126.7,9,1.3777777777777778,0.1111111111111111
2019-11,-20.7,126.9,16,0.60625,0.125
2019-11,-20.7,127.1,2,0.6,0.0
2019-11,-20.7,128.3,7,4.6571428571428575,0.14285714285714285
2019-11,-20.7,128.5,6,6.383333333333333,0.16666666666666666
2019-11,-20.7,128.7,4,1.8,0.25
2019-11,-20.7,139.5,60,6.171666666666667,0.03333333333333333
2019-11,-20.5,116.7,45,4.666666666666667,0.044444444444444446
2019-11,-20.5,118.7,2,1.3,0.0
2019-11,-20.5,119.3,52,17.673076923076923,0.21153846153846154
2019-11,-20.5,119.5,10,15.959999999999999,0.2
2019-11,-20.5,122.1,7,6.942857142857143,0.14285714285714285
2019-11,-20.5,123.7,13,24.953846153846158,0.0
2019-11,-20.5,126.9,7,6.171428571428572,0.14285714285714285
2019-11,-20.5,127.1,5,7.839999999999999,0.2
2019-11,-20.5,127.3,28,1.0571428571428572,0.14285714285714285
2019-11,-20.5,128.5,8,4.8,0.125
2019-11,-20.5,128.7,56,3.6982142857142857,0.23214285714285715
2019-11,-20.5,130.7,6,4.999999999999999,0.16666666666666666
2019-11,-20.5,131.9,17,5.458823529411765,0.17647058823529413
2019-11,-20.5,132.1,38,2.0026315789473683,0.18421052631578946
2019-11,-20.5,132.3,37,3.608108108108108,0.13513513513513514
2019-11,-20.5,132.5,23,0.5521739130434783,0.17391304347826086
2019-11,-20.5,132.7,23,0.6695652173913044,0.17391304347826086
2019-11,-20.5,136.9,13,2.1,0.07692307692307693
2019-11,-20.5,147.7,13,2.1538461538461537,0.0
2019-11,-20.3,118.9,9,5.144444444444444,0.0
2019-11,-20.3,123.3,19,23.321052631578947,0.0
2019-11,-20.3,123.5,17,8.858823529411765,0.17647058823529413
2019-11,-20.3,123.7,1,13.8,0.0
2019-11,-20.3,128.5,4,6.45,0.25
2019-11,-20.3,128.9,1,4.2,0.0
2019-11,-20.3,131.5,9,2.155555555555556,0.1111111111111111
2019-11,-20.3,132.1,32,1.9718749999999998,0.21875
2019-11,-20.3,139.5,8,2.8875,0.0
2019-11,-20.3,139.7,137,12.455474452554745,0.2116788321167883
2019-11,-20.3,144.5,1,14.7,0.0
2019-11,-20.3,145.1,125,4.6536,0.024
2019-11,-20.3,145.5,16,2.50625,0.0
2019-11,-20.3,147.9,2,6.9,0.0
2019-11,-20.3,148.3,2,4.8,0.0
2019-11,-20.3,148.5,6,8.433333333333332,0.0
2019-11,-20.1,121.1,6,3.1833333333333336,0.0
2019-11,-20.1,121.7,13,10.853846153846153,0.15384615384615385
2019-11,-20.1,127.7,1,37.5,0.0
2019-11,-20.1,131.3,23,2.4695652173913043,0.13043478260869565
2019-11,-20.1,131.5,16,3.65,0.125
2019-11,-20.1,131.7,24,3.983333333333333,0.16666666666666666
2019-11,-20.1,131.9,9,4.055555555555555,0.1111111111111111
2019-11,-20.1,132.1,8,4.5875,0.125
2019-11,-20.1,132.5,9,1.6,0.1111111111111111
2019-11,-20.1,139.7,48,21.204166666666666,0.3333333333333333
2019-11,-20.1,142.7,2,4.75,0.0
2019-11,-19.9,120.9,24,2.2375000000000003,0.0
2019-11,-19.9,121.1,5,0.9199999999999999,0.0
2019-11,-19.9,122.3,25,9.6,0.12
2019-11,-19.9,122.5,4,16.975,0.5
2019-11,-19.9,131.1,34,4.508823529411765,0.14705882352941177
2019-11,-19.9,131.3,14,0.9285714285714286,0.21428571428571427
2019-11,-19.9,131.5,9,3.8777777777777778,0.1111111111111111
2019-11,-19.9,147.5,7,3.7142857142857144,0.0
2019-11,-19.9,147.9,1,4.1,0.0
2019-11,-19.7,120.9,1,1.0,0.0
2019-11,-19.7,121.5,54,21.575925925925926,0.07407407407407407
2019-11,-19.7,121.7,583,25.230874785591766,0.09090909090909091
2019-11,-19.7,121.9,23,5.3478260869565215,0.0
2019-11,-19.7,123.9,11,47.054545454545455,0.45454545454545453
2019-11,-19.7,124.1,4,15.875,0.25
2019-11,-19.7,131.5,25,1.8880000000000001,0.28
2019-11,-19.7,131.7,6,8.366666666666667,0.0
2019-11,-19.7,132.5,6,5.066666666666666,0.16666666666666666
2019-11,-19.7,133.3,12,1.4666666666666668,0.16666666666666666
2019-11,-19.7,146.3,2,18.75,0.0
2019-11,-19.7,147.1,16,5.1,0.0
2019-11,-19.5,132.1,8,4.5375,0.125
2019-11,-19.5,132.3,11,3.0545454545454547,0.18181818181818182
2019-11,-19.5,132.5,21,4.104761904761905,0.14285714285714285
2019-11,-19.5,133.3,9,2.0,0.1111111111111111
2019-11,-19.5,133.9,5,0.9400000000000001,0.0
2019-11,-19.5,136.1,4,4.925,0.0
2019-11,-19.5,139.5,22,19.29090909090909,0.0
2019-11,-19.5,139.7,43,11.683720930232557,0.13953488372093023
2019-11,-19.5,140.5,8,14.85,0.0
2019-11,-19.5,143.9,7,3.9857142857142853,0.14285714285714285
2019-11,-19.5,144.1,43,3.3069767441860463,0.046511627906976744
2019-11,-19.5,146.5,4,3.975,0.0
2019-11,-19.5,146.9,1,2.7,0.0
2019-11,-19.5,147.1,1,7.8,0.0
2019-11,-19.5,147.3,1,1.1,0.0
2019-11,-19.3,122.1,5,12.7,0.4
2019-11,-19.3,124.3,2,30.4,0.5
2019-11,-19.3,131.9,12,4.808333333333334,0.16666666666666666
2019-11,-19.3,132.1,18,3.2222222222222223,0.16666666666666666
2019-11,-19.3,132.3,21,5.123809523809523,0.23809523809523808
2019-11,-19.3,135.9,2,9.2,0.0
2019-11,-19.3,136.1,2,5.85,0.0
2019-11,-19.3,136.7,1,5.4,0.0
2019-11,-19.3,142.7,13,10.430769230769231,0.0
2019-11,-19.3,146.1,12,3.216666666666667,0.0
2019-11,-19.3,146.5,1,2.0,0.0
2019-11,-19.3,146.7,14,6.464285714285714,0.0
2019-11,-19.3,146.9,1,3.9,0.0
2019-11,-19.1,121.7,4,8.775,0.25
2019-11,-19.1,121.9,29,11.924137931034483,0.06896551724137931
2019-11,-19.1,124.3,8,14.7,0.375
2019-11,-19.1,125.9,1,3.0,0.0
2019-11,-19.1,132.5,11,5.7727272727272725,0.18181818181818182
2019-11,-19.1,132.7,8,2.7,0.125
2019-11,-19.1,139.5,72,9.593055555555557,0.05555555555555555
2019-11,-19.1,142.1,1,30.6,0.0
2019-11,-19.1,142.3,22,19.527272727272727,0.13636363636363635
2019-11,-19.1,143.9,15,3.253333333333333,0.0
2019-11,-19.1,144.1,561,6.579500891265597,0.053475935828877004
2019-11,-19.1,144.5,4,5.175,0.0
2019-11,-19.1,146.3,3,2.3333333333333335,0.0
2019-11,-19.1,146.5,2,4.6,0.0
2019-11,-18.9,123.3,6,25.333333333333332,0.16666666666666666
2019-11,-18.9,124.1,4,11.450000000000001,0.25
2019-11,-18.9,124.3,197,19.621319796954314,0.19796954314720813
2019-11,-18.9,124.5,61,15.473770491803279,0.14754098360655737
2019-11,-18.9,139.5,7,8.328571428571427,0.0
2019-11,-18.9,142.3,1,38.1,0.0
2019-11,-18.9,142.5,6,8.416666666666666,0.0
2019-11,-18.9,145.7,193,6.87098445595855,0.07253886010362694
2019-11,-18.9,145.9,22,5.890909090909091,0.045454545454545456
2019-11,-18.7,121.9,2,4.95,0.0
2019-11,-18.7,122.1,26,24.792307692307695,0.11538461538461539
2019-11,-18.7,123.1,45,41.464444444444446,0.06666666666666667
2019-11,-18.7,123.3,2,61.5,0.0
2019-11,-18.7,124.3,73,11.506849315068493,0.0684931506849315
2019-11,-18.7,124.5,37,8.68108108108108,0.1891891891891892
2019-11,-18.7,125.1,2,19.8,0.0
2019-11,-18.7,142.9,11,10.290909090909091,0.0
2019-11,-18.7,145.7,23,4.239130434782608,0.08695652173913043
2019-11,-18.7,146.3,15,3.7,0.0
2019-11,-18.7,146.5,1,5.2,0.0
2019-11,-18.5,123.9,44,24.777272727272727,0.3409090909090909
2019-11,-18.5,126.1,68,15.567647058823528,0.14705882352941177
2019-11,-18.5,126.7,42,10.180952380952382,0.3333333333333333
2019-11,-18.5,127.3,19,15.873684210526317,0.10526315789473684
2019-11,-18.5,127.7,28,13.560714285714285,0.5357142857142857
2019-11,-18.5,130.1,2,1.85,0.0
2019-11,-18.5,133.9,1,0.7,0.0
2019-11,-18.5,138.5,1,0.6,0.0
2019-11,-18.5,142.9,1,16.6,0.0
2019-11,-18.5,144.5,3,7.766666666666667,0.0
2019-11,-18.5,144.7,17,6.041176470588235,0.11764705882352941
2019-11,-18.5,145.9,228,6.783771929824562,0.017543859649122806
2019-11,-18.3,123.3,37,11.85945945945946,0.10810810810810811
2019-11,-18.3,125.1,2,17.5,0.0
2019-11,-18.3,125.3,3,5.8,0.0
2019-11,-18.3,126.1,66,7.448484848484849,0.015151515151515152
2019-11,-18.3,126.7,179,12.658659217877096,0.26256983240223464
2019-11,-18.3,127.7,4,9.2,0.75
2019-11,-18.3,141.7,9,5.5888888888888895,0.0
2019-11,-18.3,144.3,6,9.6,0.16666666666666666
2019-11,-18.3,144.5,40,10.5125,0.075
2019-11,-18.3,145.3,7,7.114285714285714,0.0
2019-11,-18.3,145.5,3,5.5,0.6666666666666666
2019-11,-18.099999999999998,122.7,18,9.761111111111113,0.05555555555555555
2019-11,-18.099999999999998,123.1,40,5.1049999999999995,0.05
2019-11,-18.099999999999998,123.5,5,9.52,0.0
2019-11,-18.099999999999998,124.1,3,24.0,0.6666666666666666
2019-11,-18.099999999999998,124.3,47,16.582978723404256,0.02127659574468085
2019-11,-18.099999999999998,124.5,21,2.980952380952381,0.09523809523809523
2019-11,-18.099999999999998,124.7,9,7.688888888888889,0.0
2019-11,-18.099999999999998,124.9,11,2.390909090909091,0.0
2019-11,-18.099999999999998,125.1,1,0.3,0.0
2019-11,-18.099999999999998,133.5,19,10.394736842105264,0.0
2019-11,-18.099999999999998,138.9,1,0.3,0.0
2019-11,-18.099999999999998,139.7,3,2.9333333333333336,0.0
2019-11,-18.099999999999998,140.3,1,5.5,0.0
2019-11,-18.099999999999998,140.5,3,1.0666666666666667,0.0
2019-11,-18.099999999999998,140.9,32,8.134375,0.03125
2019-11,-18.099999999999998,145.9,7,2.8857142857142857,0.0
2019-11,-17.9,122.1,4,50.300000000000004,1.0
2019-11,-17.9,122.3,99,36.46363636363636,0.32323232323232326
2019-11,-17.9,122.7,103,35.775728155339806,0.27184466019417475
2019-11,-17.9,123.5,16,9.7,0.1875
2019-11,-17.9,123.9,24,22.9375,0.125
2019-11,-17.9,124.7,5,16.72,0.2
2019-11,-17.9,125.3,5,26.839999999999996,0.0
2019-11,-17.9,125.5,6,19.016666666666666,0.0
2019-11,-17.9,128.7,2,1.35,0.0
2019-11,-17.9,137.7,3,16.466666666666665,0.0
2019-11,-17.9,138.1,13,12.607692307692307,0.15384615384615385
2019-11,-17.9,138.9,3,6.933333333333333,0.0
2019-11,-17.9,142.5,19,27.81578947368421,0.10526315789473684
2019-11,-17.9,145.5,8,1.4125,0.0
2019-11,-17.7,122.3,189,14.673015873015872,0.17989417989417988
2019-11,-17.7,122.5,13,19.95384615384615,0.38461538461538464
2019-11,-17.7,122.7,37,17.854054054054053,0.10810810810810811
2019-11,-17.7,122.9,1,6.8,0.0
2019-11,-17.7,125.5,15,54.78,0.13333333333333333
2019-11,-17.7,138.3,6,15.083333333333334,0.0
2019-11,-17.7,138.9,5,4.1,0.0
2019-11,-17.7,142.1,22,40.46818181818182,0.5
2019-11,-17.7,142.3,289,24.197923875432526,0.29411764705882354
2019-11,-17.7,142.5,1,2.0,0.0
2019-11,-17.5,122.1,66,19.23787878787879,0.09090909090909091
2019-11,-17.5,122.3,315,16.56063492063492,0.14285714285714285
2019-11,-17.5,122.5,11,18.972727272727273,0.09090909090909091
2019-11,-17.5,122.9,99,13.04141414141414,0.10101010101010101
2019-11,-17.5,123.7,1,13.4,0.0
2019-11,-17.5,123.9,311,42.25209003215434,0.41479099678456594
2019-11,-17.5,124.1,206,21.245631067961167,0.3155339805825243
2019-11,-17.5,124.3,39,12.943589743589744,0.1282051282051282
2019-11,-17.5,124.5,7,7.771428571428571,0.14285714285714285
2019-11,-17.5,125.1,5,3.66,0.0
2019-11,-17.5,125.3,51,6.731372549019608,0.0784313725490196
2019-11,-17.5,127.7,4,4.8,0.25
2019-11,-17.5,128.3,13,2.923076923076923,0.0
2019-11,-17.5,142.3,39,20.384615384615383,0.358974358974359
2019-11,-17.5,142.5,37,15.235135135135137,0.3783783783783784
2019-11,-17.5,142.7,49,7.426530612244897,0.12244897959183673
2019-11,-17.5,142.9,15,3.753333333333333,0.0
2019-11,-17.5,145.1,4,5.825,0.0
2019-11,-17.5,145.3,2,7.65,0.0
2019-11,-17.5,145.5,2,1.6,0.0
2019-11,-17.3,122.7,5,6.640000000000001,0.4
2019-11,-17.3,122.9,1,3.3,0.0
2019-11,-17.3,123.1,65,17.256923076923076,0.18461538461538463
2019-11,-17.3,123.7,23,45.26521739130435,0.30434782608695654
2019-11,-17.3,123.9,121,23.516528925619834,0.21487603305785125
2019-11,-17.3,124.3,15,5.86,0.13333333333333333
2019-11,-17.3,124.5,4,23.625,0.25
2019-11,-17.3,124.7,4,4.65,0.0
2019-11,-17.3,125.3,45,4.9511111111111115,0.022222222222222223
2019-11,-17.3,125.5,112,6.663392857142857,0.08035714285714286
2019-11,-17.3,125.7,8,12.575,0.375
2019-11,-17.3,128.7,1,27.3,0.0
2019-11,-17.3,139.1,1,4.8,0.0
2019-11,-17.3,142.3,71,12.19718309859155,0.14084507042253522
2019-11,-17.3,142.7,14,6.678571428571429,0.07142857142857142
2019-11,-17.3,143.1,8,3.7,0.0
2019-11,-17.3,143.5,103,17.333980582524273,0.05825242718446602
2019-11,-17.3,145.1,56,4.255357142857143,0.05357142857142857
2019-11,-17.099999999999998,122.7,2,16.299999999999997,0.0
2019-11,-17.099999999999998,122.9,7,1.4142857142857144,0.0
2019-11,-17.099999999999998,123.1,5,35.480000000000004,0.2
2019-11,-17.099999999999998,124.1,292,12.523972602739725,0.1404109589041096
2019-11,-17.099999999999998,124.3,136,14.224264705882353,0.29411764705882354
2019-11,-17.099999999999998,124.5,20,17.065,0.2
2019-11,-17.099999999999998,125.1,15,12.866666666666667,0.06666666666666667
2019-11,-17.099999999999998,125.3,37,14.478378378378377,0.10810810810810811
2019-11,-17.099999999999998,136.5,2,1.9,0.0
2019-11,-17.099999999999998,136.7,3,1.8,0.0
2019-11,-17.099999999999998,137.9,44,10.979545454545455,0.045454545454545456
2019-11,-17.099999999999998,138.3,1,0.3,0.0
2019-11,-17.099999999999998,139.1,3,16.6,0.0
2019-11,-17.099999999999998,141.3,6,7.716666666666666,0.16666666666666666
2019-11,-17.099999999999998,141.5,21,10.857142857142858,0.14285714285714285
2019-11,-17.099999999999998,142.3,10,29.139999999999997,0.4
2019-11,-17.099999999999998,143.1,33,2.8848484848484848,0.0
2019-11,-17.099999999999998,143.5,59,20.271186440677965,0.15254237288135594
2019-11,-17.099999999999998,145.1,86,12.065116279069766,0.046511627906976744
2019-11,-17.099999999999998,145.3,5,11.459999999999999,0.2
2019-11,-17.099999999999998,145.5,209,9.022488038277512,0.03827751196172249
2019-11,-17.099999999999998,145.7,2,1.55,0.0
2019-11,-16.9,122.7,5,13.02,0.0
2019-11,-16.9,123.1,75,7.534666666666667,0.29333333333333333
2019-11,-16.9,123.9,47,8.370212765957445,0.0425531914893617
2019-11,-16.9,124.1,324,31.18302469135802,0.25308641975308643
2019-11,-16.9,124.3,329,20.461702127659574,0.2674772036474164
2019-11,-16.9,124.5,149,7.220805369127517,0.053691275167785234
2019-11,-16.9,124.7,56,8.0625,0.10714285714285714
2019-11,-16.9,124.9,4,3.875,0.0
2019-11,-16.9,125.1,59,6.3254237288135595,0.01694915254237288
2019-11,-16.9,125.3,3,8.1,0.0
2019-11,-16.9,126.1,2,6.7,0.0
2019-11,-16.9,127.9,19,6.857894736842105,0.0
2019-11,-16.9,128.1,5,4.08,0.2
2019-11,-16.9,128.7,1,1.2,0.0
2019-11,-16.9,137.3,4,3.675,0.0
2019-11,-16.9,137.5,72,12.825,0.125
2019-11,-16.9,137.7,5,4.54,0.0
2019-11,-16.9,138.3,2,0.6,0.0
2019-11,-16.9,138.7,5,4.46,0.0
2019-11,-16.9,142.1,29,17.97241379310345,0.3103448275862069
2019-11,-16.9,142.3,2,7.199999999999999,0.0
2019-11,-16.9,142.7,1,10.4,0.0
2019-11,-16.9,142.9,10,6.45,0.2
2019-11,-16.9,143.1,13,6.3538461538461535,0.23076923076923078
2019-11,-16.9,143.3,76,26.656578947368423,0.13157894736842105
2019-11,-16.9,143.5,1,0.9,0.0
2019-11,-16.9,144.9,6,17.349999999999998,0.16666666666666666
2019-11,-16.9,145.3,36,9.005555555555555,0.027777777777777776
2019-11,-16.9,145.5,16,9.95,0.125
2019-11,-16.9,145.9,2,6.05,0.0
2019-11,-16.7,122.9,10,4.279999999999999,0.0
2019-11,-16.7,123.7,372,11.808602150537634,0.08064516129032258
2019-11,-16.7,123.9,159,21.643396226415092,0.11949685534591195
2019-11,-16.7,124.1,7,12.757142857142856,0.42857142857142855
2019-11,-16.7,124.3,3,10.533333333333333,0.0
2019-11,-16.7,124.5,87,8.266666666666667,0.06896551724137931
2019-11,-16.7,124.7,5,1.9600000000000002,0.0
2019-11,-16.7,125.1,96,8.362499999999999,0.19791666666666666
2019-11,-16.7,125.3,28,13.614285714285714,0.07142857142857142
