latitude,longitude,acq_date,acq_time,confidence,frp,year
-12.71924,132.98552,16/08/2019,452,n,11.1,2019
-14.11175,129.77319,16/08/2019,452,n,6.8,2019
-12.49734,131.2982,16/08/2019,452,h,16.4,2019
-14.73627,131.48451,16/08/2019,452,n,31.2,2019
-14.02261,134.98952,16/08/2019,452,n,8.7,2019
-15.34938,130.23486,16/08/2019,452,n,7,2019
-15.29314,130.45024,16/08/2019,452,n,12.6,2019
-14.10895,129.76907,16/08/2019,452,h,5.6,2019
-14.72792,131.47198,16/08/2019,452,n,13.2,2019
-15.07835,129.97258,16/08/2019,452,l,5.5,2019
-15.32625,130.27539,16/08/2019,452,n,5.2,2019
-14.24434,132.71065,16/08/2019,452,n,3.6,2019
-13.82288,130.03127,16/08/2019,452,n,10.4,2019
-11.38957,130.91158,16/08/2019,453,n,7.2,2019
-11.40637,130.91423,16/08/2019,453,n,4.8,2019
-11.38341,130.90692,16/08/2019,453,n,5,2019
-11.40301,130.9137,16/08/2019,453,n,4.8,2019
-11.67754,130.07889,16/08/2019,453,l,6.2,2019
-11.47666,130.57275,16/08/2019,453,n,3.8,2019
-22.20925,148.99623,16/08/2019,1421,n,2.8,2019
-22.21569,148.99435,16/08/2019,1421,n,2.4,2019
-22.21072,149.00218,16/08/2019,1421,n,2.8,2019
-22.43442,148.69095,16/08/2019,1421,n,1.9,2019
-23.79199,151.15254,16/08/2019,1421,n,1.2,2019
-22.43118,148.69258,16/08/2019,1421,n,1.1,2019
-23.8272,151.1516,16/08/2019,1421,n,0.9,2019
-25.88602,150.96748,16/08/2019,1422,n,1.3,2019
-27.40218,150.65607,16/08/2019,1422,n,2,2019
-25.39429,152.09,16/08/2019,1422,n,0.3,2019
-27.76336,150.4603,16/08/2019,1422,n,2.3,2019
-27.41805,150.67522,16/08/2019,1422,n,1,2019
-27.41538,150.66397,16/08/2019,1422,n,1.2,2019
-27.52581,150.83411,16/08/2019,1422,n,1,2019
-27.55652,153.05501,16/08/2019,1422,n,7.1,2019
-24.27762,148.59364,16/08/2019,1422,n,0.4,2019
-27.42241,150.66978,16/08/2019,1422,n,1.1,2019
-27.41716,150.67148,16/08/2019,1422,n,1.6,2019
-27.53882,150.81836,16/08/2019,1422,n,1,2019
-30.60911,152.23872,16/08/2019,1423,n,0.9,2019
-28.13645,148.61659,16/08/2019,1423,n,4.3,2019
-29.32297,152.80321,16/08/2019,1423,n,1,2019
-29.82889,152.76176,16/08/2019,1423,n,1.5,2019
-28.12487,148.62042,16/08/2019,1423,n,0.8,2019
-31.65714,152.10527,16/08/2019,1423,n,1.9,2019
-28.75637,152.44522,16/08/2019,1423,n,1.1,2019
-28.8758,153.47765,16/08/2019,1423,n,0.8,2019
-29.3216,152.79697,16/08/2019,1423,n,1,2019
-29.77912,152.45157,16/08/2019,1423,n,1,2019
-29.78843,152.45001,16/08/2019,1423,n,1.7,2019
-28.54758,149.83116,16/08/2019,1423,n,1.4,2019
-29.33119,152.40999,16/08/2019,1423,n,1.4,2019
-29.79877,152.51826,16/08/2019,1423,n,0.9,2019
-30.10146,150.60997,16/08/2019,1423,n,1.2,2019
-29.00645,150.76541,16/08/2019,1423,n,0.6,2019
-28.27511,150.47548,16/08/2019,1423,n,0.6,2019
-31.33059,149.87149,16/08/2019,1424,n,0.6,2019
-33.65641,148.49948,16/08/2019,1424,n,0.8,2019
-33.13893,151.10901,16/08/2019,1424,n,1,2019
-33.65126,147.60745,16/08/2019,1424,n,1.1,2019
-32.38136,151.41756,16/08/2019,1424,n,2.8,2019
-37.28233,144.86821,16/08/2019,1425,n,1.1,2019
-40.84845,145.38202,16/08/2019,1426,n,1.1,2019
-14.09134,143.60535,16/08/2019,1559,n,1,2019
-14.45929,144.25766,16/08/2019,1559,n,0.4,2019
-12.92477,141.67212,16/08/2019,1559,n,1.2,2019
-12.49288,142.2075,16/08/2019,1559,n,1.2,2019
-12.73456,135.89023,16/08/2019,1559,n,1,2019
-12.69495,132.9736,16/08/2019,1559,n,1,2019
-12.43507,131.20776,16/08/2019,1559,n,1,2019
-12.4903,142.20633,16/08/2019,1559,n,1.2,2019
-12.34236,142.23167,16/08/2019,1559,n,0.4,2019
-12.92594,141.67993,16/08/2019,1559,n,3,2019
-13.02969,141.89178,16/08/2019,1559,n,1.5,2019
-14.46338,144.25714,16/08/2019,1559,n,0.4,2019
-13.02735,141.90033,16/08/2019,1559,n,1.1,2019
-12.92187,141.67654,16/08/2019,1559,n,3,2019
-12.6978,135.07111,16/08/2019,1559,n,0.8,2019
-13.56158,142.99544,16/08/2019,1559,n,0.6,2019
-13.5278,142.86662,16/08/2019,1559,n,1.9,2019
-14.09053,143.60204,16/08/2019,1559,n,1.1,2019
-15.47489,131.00922,16/08/2019,1600,n,4.7,2019
-16.21822,136.38704,16/08/2019,1600,n,1.1,2019
-14.23134,132.69337,16/08/2019,1600,h,10.9,2019
-14.69544,133.21663,16/08/2019,1600,n,0.9,2019
-15.35191,130.20879,16/08/2019,1600,n,1.1,2019
-16.49777,136.78799,16/08/2019,1600,n,0.8,2019
-15.35817,130.24031,16/08/2019,1600,n,2.5,2019
-15.35067,130.20255,16/08/2019,1600,n,2.1,2019
-15.11877,129.69098,16/08/2019,1600,n,1.3,2019
-15.47676,131.01907,16/08/2019,1600,n,4.1,2019
-14.23335,132.72874,16/08/2019,1600,n,3.4,2019
-13.79191,131.94463,16/08/2019,1600,n,2,2019
-15.72734,130.62935,16/08/2019,1600,n,1.1,2019
-14.69074,131.57021,16/08/2019,1600,n,10.1,2019
-15.48975,141.83394,16/08/2019,1600,n,1.2,2019
-13.7901,131.93484,16/08/2019,1600,n,1.7,2019
-15.70579,130.6221,16/08/2019,1600,n,1.6,2019
-15.3625,130.20955,16/08/2019,1600,n,3,2019
-15.81754,137.0722,16/08/2019,1600,n,0.9,2019
-14.67687,130.79193,16/08/2019,1600,n,9.4,2019
-12.98409,133.028,16/08/2019,1600,n,1.4,2019
-14.68873,130.80099,16/08/2019,1600,n,2.7,2019
-14.68386,130.802,16/08/2019,1600,n,1,2019
-14.21953,132.7269,16/08/2019,1600,n,1.5,2019
-13.67195,130.62027,16/08/2019,1600,n,0.8,2019
-14.7003,133.21974,16/08/2019,1600,n,1.2,2019
-12.73512,132.51357,16/08/2019,1600,n,0.9,2019
-16.07976,136.58815,16/08/2019,1600,n,0.4,2019
-15.49798,131.05319,16/08/2019,1600,n,2.5,2019
-14.52816,131.65253,16/08/2019,1600,n,0.6,2019
-14.68863,130.79323,16/08/2019,1600,n,1.7,2019
-16.69909,136.80066,16/08/2019,1600,n,0.6,2019
-15.4834,131.002,16/08/2019,1600,n,3.7,2019
-13.8037,131.94067,16/08/2019,1600,n,1.2,2019
-16.49562,136.79622,16/08/2019,1600,n,0.4,2019
-15.53842,128.4389,16/08/2019,1600,n,0.8,2019
-13.67564,130.62015,16/08/2019,1600,n,1.4,2019
-15.12552,129.70038,16/08/2019,1600,n,1.3,2019
-15.47927,131.00633,16/08/2019,1600,n,3.1,2019
-16.50862,136.78998,16/08/2019,1600,n,1.2,2019
-15.35753,130.21082,16/08/2019,1600,n,3,2019
-16.45148,136.84715,16/08/2019,1600,n,1,2019
-16.4984,136.79181,16/08/2019,1600,n,0.8,2019
-15.69501,130.6185,16/08/2019,1600,n,1.4,2019
-16.33161,144.64137,16/08/2019,1600,n,1.1,2019
-15.11359,129.69221,16/08/2019,1600,n,1.3,2019
-15.58725,131.48463,16/08/2019,1600,n,4.1,2019
-16.34343,144.63141,16/08/2019,1600,n,1.6,2019
-14.6908,130.80429,16/08/2019,1600,n,3,2019
-14.82092,130.73293,16/08/2019,1600,n,4.6,2019
-15.50753,131.04991,16/08/2019,1600,n,1.7,2019
-21.46022,148.409,16/08/2019,1601,n,0.5,2019
-15.55264,127.84435,16/08/2019,1601,n,1.9,2019
-15.5442,127.83295,16/08/2019,1601,n,5.2,2019
-19.16306,138.34875,16/08/2019,1601,n,1.3,2019
-19.14917,138.34738,16/08/2019,1601,n,2.2,2019
-16.25095,126.10078,16/08/2019,1601,n,2.2,2019
-16.19703,126.1871,16/08/2019,1601,n,8.2,2019
-19.64511,147.40181,16/08/2019,1601,n,0.5,2019
-19.15583,138.34624,16/08/2019,1601,n,3.7,2019
-15.59938,127.81392,16/08/2019,1601,n,7.4,2019
-16.20952,126.18363,16/08/2019,1601,n,2.5,2019
-15.55087,127.83585,16/08/2019,1601,n,2.6,2019
-16.25727,126.09927,16/08/2019,1601,n,2.2,2019
-15.58907,127.8448,16/08/2019,1601,n,1.9,2019
-15.56195,127.85995,16/08/2019,1601,h,9.1,2019
-16.21312,126.1791,16/08/2019,1601,n,0.8,2019
-15.59451,127.81239,16/08/2019,1601,n,5.1,2019
-16.19665,126.19478,16/08/2019,1601,h,10.2,2019
-16.17035,126.19568,16/08/2019,1601,n,1.9,2019
-15.57489,127.83478,16/08/2019,1601,n,2,2019
-15.56509,127.84594,16/08/2019,1601,n,1.9,2019
-20.73527,139.47672,16/08/2019,1601,n,12.2,2019
-19.16972,138.34761,16/08/2019,1601,n,1.2,2019
-15.53752,127.83001,16/08/2019,1601,n,1.9,2019
-16.20835,126.17836,16/08/2019,1601,n,2.5,2019
-15.52149,127.81149,16/08/2019,1601,n,2.2,2019
-15.56684,127.85439,16/08/2019,1601,n,5.6,2019
-16.28193,126.05976,16/08/2019,1601,n,0.7,2019
-19.17971,138.34589,16/08/2019,1601,n,0.7,2019
-21.46111,148.40587,16/08/2019,1601,n,1.9,2019
-22.20712,148.99763,16/08/2019,1601,n,4.9,2019
-22.9484,148.59476,16/08/2019,1602,n,0.6,2019
-20.91739,130.36163,16/08/2019,1602,n,10.9,2019
-20.91389,130.3674,16/08/2019,1602,n,10.9,2019
-24.2092,148.24403,16/08/2019,1602,n,0.4,2019
-24.48761,148.42218,16/08/2019,1602,n,1,2019
-24.48188,148.42244,16/08/2019,1602,n,1,2019
-20.91835,130.36638,16/08/2019,1602,n,10.9,2019
-20.9158,130.37686,16/08/2019,1602,n,17.3,2019
-23.86525,151.29156,16/08/2019,1602,n,1.6,2019
-24.00326,131.55409,16/08/2019,1603,n,1.4,2019
-27.76489,150.46321,16/08/2019,1603,n,1.6,2019
-31.91714,148.52371,16/08/2019,1604,h,26.7,2019
-31.91682,148.51746,16/08/2019,1604,n,26.7,2019
-31.69557,148.80388,16/08/2019,1604,n,0.8,2019
-31.91679,148.52441,16/08/2019,1604,h,37.3,2019
-34.15672,147.73842,16/08/2019,1605,n,1.5,2019
-33.01085,137.59355,16/08/2019,1605,n,2.5,2019
-30.86413,121.49525,16/08/2019,1605,n,1.4,2019
-33.38774,142.5125,16/08/2019,1605,n,0.4,2019
-16.25593,126.09477,16/08/2019,1741,n,3.5,2019
-15.599,127.81406,16/08/2019,1741,n,7.7,2019
-16.19478,126.19772,16/08/2019,1741,n,5.8,2019
-16.19419,126.1917,16/08/2019,1741,n,8.1,2019
-15.57916,127.83919,16/08/2019,1741,n,1.3,2019
-16.25042,126.10763,16/08/2019,1741,n,2.2,2019
-16.20982,126.17886,16/08/2019,1741,n,2.8,2019
-16.24603,126.10182,16/08/2019,1741,n,3.2,2019
-16.21038,126.18489,16/08/2019,1741,n,2.8,2019
-15.51629,127.80855,16/08/2019,1741,n,2.1,2019
-20.61051,116.76199,16/08/2019,1743,n,1.8,2019
-20.61505,116.76647,16/08/2019,1743,n,1.1,2019
-33.24205,149.00987,17/08/2019,246,n,10.2,2019
-31.09959,152.92432,17/08/2019,247,n,3.7,2019
-29.33238,152.40852,17/08/2019,247,n,7.5,2019
-31.12207,152.94016,17/08/2019,247,n,8.1,2019
-29.83183,152.76773,17/08/2019,247,n,6.6,2019
-29.77608,152.431,17/08/2019,247,n,5.4,2019
-29.76994,152.43379,17/08/2019,247,n,7.1,2019
-31.50181,152.48625,17/08/2019,247,n,3.9,2019
-30.90676,152.82199,17/08/2019,247,n,4.1,2019
-29.76675,152.43222,17/08/2019,247,n,4.5,2019
-30.90301,152.82297,17/08/2019,247,n,3.7,2019
-29.83127,152.77621,17/08/2019,247,h,8.7,2019
-29.82627,152.76308,17/08/2019,247,n,5,2019
-29.78429,152.438,17/08/2019,247,n,4.7,2019
-31.50805,152.48288,17/08/2019,247,n,8.2,2019
-29.78461,152.43307,17/08/2019,247,n,4.7,2019
-29.77478,152.45282,17/08/2019,247,n,2.8,2019
-29.80966,152.74788,17/08/2019,247,n,5.5,2019
-29.78166,152.43767,17/08/2019,247,n,10.4,2019
-27.06502,152.81293,17/08/2019,248,n,2.6,2019
-28.27886,150.46899,17/08/2019,248,n,6.9,2019
-29.02126,149.54611,17/08/2019,248,n,9.2,2019
-25.30996,152.35922,17/08/2019,249,h,10.4,2019
-22.12628,148.99065,17/08/2019,249,l,10.2,2019
-34.45914,150.8824,17/08/2019,426,n,2.5,2019
-31.2994,152.6012,17/08/2019,427,n,5.7,2019
-31.42773,152.8486,17/08/2019,427,n,7.1,2019
-31.50426,152.48747,17/08/2019,427,h,7.1,2019
-33.51865,151.17995,17/08/2019,427,n,2.1,2019
-32.64789,146.23616,17/08/2019,427,n,7.8,2019
-32.57631,149.6088,17/08/2019,427,n,5.9,2019
-35.67833,139.66905,17/08/2019,427,n,2,2019
-35.81665,143.83478,17/08/2019,427,n,9.7,2019
-30.95512,152.37469,17/08/2019,427,n,5,2019
-32.43653,148.43448,17/08/2019,427,n,6.1,2019
-29.02082,149.54323,17/08/2019,428,n,2.8,2019
-30.18468,149.14774,17/08/2019,428,h,11.5,2019
-30.66134,150.04996,17/08/2019,428,n,4.1,2019
-30.32688,148.1897,17/08/2019,428,n,2.9,2019
-27.15855,152.39897,17/08/2019,428,n,3.6,2019
-30.18389,149.15115,17/08/2019,428,n,5.7,2019
-30.65332,148.26767,17/08/2019,428,n,4.4,2019
-25.46045,152.65512,17/08/2019,429,n,3.2,2019
-28.11079,140.20177,17/08/2019,429,n,4.9,2019
-27.36845,148.3261,17/08/2019,429,n,5.4,2019
-24.00326,131.5538,17/08/2019,430,n,2,2019
-24.53157,128.46732,17/08/2019,430,n,10.2,2019
-19.14401,138.34958,17/08/2019,431,n,13.9,2019
-19.15431,138.35141,17/08/2019,431,n,5.7,2019
-19.18024,138.34393,17/08/2019,431,l,2.3,2019
-20.23693,145.67046,17/08/2019,431,n,3.8,2019
-19.20032,138.30733,17/08/2019,431,n,11.6,2019
-19.12969,138.33498,17/08/2019,431,n,3.8,2019
-19.19626,138.31061,17/08/2019,431,n,5.1,2019
-19.14745,138.35019,17/08/2019,431,n,13.9,2019
-19.14058,138.34897,17/08/2019,431,n,2.7,2019
-19.16181,138.34872,17/08/2019,431,l,7.8,2019
-14.14618,143.54832,17/08/2019,432,n,20.7,2019
-14.44036,144.26463,17/08/2019,432,n,4.6,2019
-14.19759,143.54781,17/08/2019,432,n,12.2,2019
-16.0935,136.5519,17/08/2019,432,l,0.9,2019
-16.07332,136.57104,17/08/2019,432,n,5.5,2019
-14.20303,143.54716,17/08/2019,432,n,25.5,2019
-14.43585,144.26018,17/08/2019,432,n,6.3,2019
-16.67992,136.76817,17/08/2019,432,l,2.3,2019
-16.09504,136.4325,17/08/2019,432,n,17,2019
-15.71795,137.07211,17/08/2019,432,n,5.6,2019
-16.23149,136.38469,17/08/2019,432,n,5.1,2019
-15.81762,137.08104,17/08/2019,432,n,6.6,2019
-14.47699,144.24179,17/08/2019,432,n,5.7,2019
-14.47636,144.24509,17/08/2019,432,n,4.1,2019
-16.12298,136.58305,17/08/2019,432,l,46.1,2019
-16.10404,136.70396,17/08/2019,432,n,4,2019
-15.74523,137.05367,17/08/2019,432,n,10.5,2019
-16.69312,136.82379,17/08/2019,432,n,11.4,2019
-15.74125,137.05682,17/08/2019,432,n,9.5,2019
-16.11133,136.70145,17/08/2019,432,n,4.2,2019
-16.61381,136.79482,17/08/2019,432,n,3.8,2019
-16.19626,136.43478,17/08/2019,432,h,10.7,2019
-14.20754,143.54962,17/08/2019,432,n,4,2019
-16.69846,136.76811,17/08/2019,432,n,11.3,2019
-16.19931,136.37891,17/08/2019,432,n,43.5,2019
-16.07772,136.58678,17/08/2019,432,n,5.4,2019
-16.63865,136.74614,17/08/2019,432,n,11.9,2019
-16.81231,142.2068,17/08/2019,432,n,3.6,2019
-16.09561,136.42886,17/08/2019,432,n,17,2019
-16.9051,138.88406,17/08/2019,432,n,32.5,2019
-16.08777,136.58846,17/08/2019,432,l,4.6,2019
-16.07714,136.59044,17/08/2019,432,n,4.4,2019
-15.49035,141.83342,17/08/2019,432,n,2.9,2019
-16.26145,126.09897,17/08/2019,433,h,11.8,2019
-15.06437,129.99403,17/08/2019,433,l,2.1,2019
-14.23524,132.69432,17/08/2019,433,n,8.1,2019
-15.10479,129.68733,17/08/2019,433,l,2.9,2019
-12.57745,131.19862,17/08/2019,433,n,9.9,2019
-12.49115,141.9352,17/08/2019,433,n,11.4,2019
-15.35358,130.20117,17/08/2019,433,l,5.4,2019
-15.52979,127.8376,17/08/2019,433,n,78,2019
-12.58115,131.19919,17/08/2019,433,n,9.9,2019
-12.32125,132.93552,17/08/2019,433,n,11.6,2019
-12.29529,132.89691,17/08/2019,433,n,19.7,2019
-15.37215,130.21851,17/08/2019,433,n,6.9,2019
-15.68064,130.60564,17/08/2019,433,l,4.6,2019
-13.0191,141.87593,17/08/2019,433,n,7.1,2019
-14.76237,131.51457,17/08/2019,433,n,3.7,2019
-14.23107,132.6732,17/08/2019,433,n,42.6,2019
-15.7463,130.5714,17/08/2019,433,n,7,2019
-12.63341,131.49257,17/08/2019,433,n,5.3,2019
-14.80966,130.76176,17/08/2019,433,l,15.2,2019
-14.74875,131.52361,17/08/2019,433,n,10.5,2019
-12.7,131.70683,17/08/2019,433,n,7.7,2019
-15.36539,130.20636,17/08/2019,433,n,2.5,2019
-15.49104,131.02328,17/08/2019,433,n,17.3,2019
-15.06097,130.69762,17/08/2019,433,n,17.3,2019
-14.15528,136.46886,17/08/2019,433,n,4.8,2019
-12.29628,132.89679,17/08/2019,433,n,21,2019
-12.28942,132.89575,17/08/2019,433,n,7.1,2019
-15.68723,130.61746,17/08/2019,433,n,5.5,2019
-15.04708,130.71144,17/08/2019,433,n,4.4,2019
-14.69949,131.57719,17/08/2019,433,n,4,2019
-15.55532,128.46281,17/08/2019,433,n,8.9,2019
-12.33099,132.94081,17/08/2019,433,n,4.4,2019
-14.49377,129.57532,17/08/2019,433,n,6.5,2019
-15.49169,131.01831,17/08/2019,433,n,11.2,2019
-12.307,132.93723,17/08/2019,433,n,8.3,2019
-16.21269,126.17735,17/08/2019,433,l,2.8,2019
-14.75058,131.53784,17/08/2019,433,n,11.7,2019
-14.7383,131.46101,17/08/2019,433,l,4.4,2019
-15.68394,130.61157,17/08/2019,433,l,4.6,2019
-15.73203,130.63063,17/08/2019,433,n,6.2,2019
-16.15457,126.1936,17/08/2019,433,n,5.1,2019
-14.68421,130.80995,17/08/2019,433,l,2,2019
-14.76072,131.49243,17/08/2019,433,l,3,2019
-12.88132,130.74947,17/08/2019,433,n,11.6,2019
-14.37828,129.8739,17/08/2019,433,n,3.6,2019
-16.26948,126.07485,17/08/2019,433,n,2.4,2019
-15.50527,131.03549,17/08/2019,433,n,4.4,2019
-15.46987,130.9985,17/08/2019,433,n,21.4,2019
-14.76298,131.50996,17/08/2019,433,l,3.7,2019
-14.80048,130.77081,17/08/2019,433,n,13.8,2019
-15.05033,130.71712,17/08/2019,433,n,4.5,2019
-12.75475,130.7769,17/08/2019,433,n,9.5,2019
-15.36173,130.20245,17/08/2019,433,n,2.5,2019
-15.05101,130.71198,17/08/2019,433,n,4.4,2019
-12.49292,141.92549,17/08/2019,433,n,15,2019
-15.1174,129.68918,17/08/2019,433,n,3.4,2019
-15.46597,130.99803,17/08/2019,433,n,6.3,2019
-14.74947,131.49089,17/08/2019,433,n,7,2019
-16.26005,126.09669,17/08/2019,433,n,8.4,2019
-12.67237,131.66457,17/08/2019,433,n,4.8,2019
-16.25966,126.10017,17/08/2019,433,h,11.1,2019
-14.49477,129.56741,17/08/2019,433,n,3.8,2019
-14.75121,131.54108,17/08/2019,433,n,13.1,2019
-14.72952,131.46925,17/08/2019,433,n,7.7,2019
-12.28544,132.899,17/08/2019,433,n,6.2,2019
-12.28655,132.89146,17/08/2019,433,n,7.1,2019
-15.15751,129.74335,17/08/2019,433,n,3.8,2019
-12.29285,132.89629,17/08/2019,433,n,21,2019
-13.55927,142.995,17/08/2019,433,n,7.4,2019
-12.31168,132.95329,17/08/2019,433,l,5.1,2019
-14.22699,132.67668,17/08/2019,433,n,10.6,2019
-15.74293,130.54457,17/08/2019,433,l,4.8,2019
-15.3392,130.18825,17/08/2019,433,n,27.5,2019
-14.81289,130.76736,17/08/2019,433,n,15.2,2019
-12.57374,131.1981,17/08/2019,433,n,4.5,2019
-15.74418,130.56689,17/08/2019,433,n,6.9,2019
-14.74078,131.47081,17/08/2019,433,n,6.8,2019
-15.35765,130.20186,17/08/2019,433,n,5.4,2019
-12.30755,132.93346,17/08/2019,433,n,8.3,2019
-12.69335,131.70155,17/08/2019,433,n,16.6,2019
-12.2923,132.90004,17/08/2019,433,n,7.6,2019
-16.26587,126.09382,17/08/2019,433,n,2.7,2019
-11.4457,132.89941,17/08/2019,434,n,3.3,2019
-11.43602,132.89417,17/08/2019,434,n,9.2,2019
-11.40313,130.91386,17/08/2019,434,n,6.7,2019
-11.40685,130.9144,17/08/2019,434,n,6.7,2019
-11.39366,130.91457,17/08/2019,434,n,6.2,2019
-33.44899,117.42812,17/08/2019,609,n,5.6,2019
-20.51901,118.97462,17/08/2019,612,l,55.7,2019
-20.52791,118.9905,17/08/2019,612,n,45.2,2019
-20.53,118.98019,17/08/2019,612,n,25.8,2019
-20.53463,118.9812,17/08/2019,612,n,25.8,2019
-20.52466,118.97045,17/08/2019,612,n,55.7,2019
-20.52162,118.98599,17/08/2019,612,n,67.7,2019
-25.75138,152.59584,17/08/2019,1403,n,0.7,2019
-26.59682,150.9075,17/08/2019,1403,n,14.9,2019
-27.37133,152.17772,17/08/2019,1404,n,4.1,2019
-29.80825,152.74719,17/08/2019,1404,n,0.9,2019
-31.6576,152.09978,17/08/2019,1405,n,1.6,2019
-31.79681,149.39447,17/08/2019,1405,n,0.8,2019
-33.54499,150.63345,17/08/2019,1405,n,1.2,2019
-30.35645,149.10394,17/08/2019,1405,n,1.3,2019
-13.0319,141.90053,17/08/2019,1540,n,1.1,2019
-13.94679,143.58527,17/08/2019,1540,n,0.5,2019
-12.49133,141.92987,17/08/2019,1540,n,1.3,2019
-12.49481,141.92928,17/08/2019,1540,n,0.8,2019
-13.03536,141.89993,17/08/2019,1540,n,1.1,2019
-13.02907,141.905,17/08/2019,1540,n,1.4,2019
-12.53561,141.95116,17/08/2019,1540,n,2,2019
-13.03253,141.9044,17/08/2019,1540,n,1.1,2019
-13.02333,141.87006,17/08/2019,1540,n,1.5,2019
-12.53431,141.94339,17/08/2019,1540,n,4.6,2019
-12.47467,142.08806,17/08/2019,1540,n,0.3,2019
-14.81237,130.78151,17/08/2019,1541,n,4.2,2019
-14.2323,135.07713,17/08/2019,1541,n,0.6,2019
-14.43498,144.26335,17/08/2019,1541,n,0.6,2019
-15.74247,137.06165,17/08/2019,1541,n,1.5,2019
-14.75873,131.47813,17/08/2019,1541,n,2.9,2019
-14.84598,130.75858,17/08/2019,1541,n,4.1,2019
-14.7606,131.4774,17/08/2019,1541,n,4.1,2019
-16.3402,144.63821,17/08/2019,1541,n,1.2,2019
-16.34414,144.64139,17/08/2019,1541,n,1.2,2019
-15.46687,141.83299,17/08/2019,1541,n,1.7,2019
-14.4311,144.26031,17/08/2019,1541,n,0.8,2019
-14.47439,144.25322,17/08/2019,1541,n,0.4,2019
-15.47152,141.83995,17/08/2019,1541,n,0.9,2019
-14.81844,130.78914,17/08/2019,1541,n,8.2,2019
-12.27877,132.8889,17/08/2019,1541,n,1.6,2019
-16.32836,144.65143,17/08/2019,1541,n,1.7,2019
-14.8136,130.78726,17/08/2019,1541,n,4.2,2019
-14.45885,144.26312,17/08/2019,1541,n,1.1,2019
-14.84975,130.77577,17/08/2019,1541,n,2.8,2019
-14.19671,143.54483,17/08/2019,1541,n,0.8,2019
-14.75764,131.47295,17/08/2019,1541,n,2.9,2019
-14.81717,130.7834,17/08/2019,1541,n,8.2,2019
-14.82733,130.72318,17/08/2019,1541,n,5.4,2019
-14.75497,131.52271,17/08/2019,1541,n,1.7,2019
-14.84851,130.77008,17/08/2019,1541,n,3.3,2019
-14.82134,130.79146,17/08/2019,1541,n,2.3,2019
-14.84472,130.75281,17/08/2019,1541,n,4.1,2019
-14.75388,131.51755,17/08/2019,1541,n,1.7,2019
-14.81888,130.77994,17/08/2019,1541,n,4.2,2019
-14.75322,131.47377,17/08/2019,1541,n,2,2019
-19.19899,138.34132,17/08/2019,1542,n,2.1,2019
-15.52092,131.04738,17/08/2019,1542,n,2.6,2019
-19.20279,138.34056,17/08/2019,1542,n,2.1,2019
-15.63446,131.47157,17/08/2019,1542,n,7.8,2019
-15.35791,130.1886,17/08/2019,1542,n,2.2,2019
-15.52039,131.0419,17/08/2019,1542,n,3.2,2019
-15.61874,131.45903,17/08/2019,1542,n,3.2,2019
-18.34268,144.96686,17/08/2019,1542,n,0.7,2019
-19.16284,138.35869,17/08/2019,1542,n,5.5,2019
-20.90896,148.98219,17/08/2019,1542,n,1,2019
-15.35604,130.18779,17/08/2019,1542,n,6.7,2019
-15.64347,131.45335,17/08/2019,1542,n,1.6,2019
-15.36726,130.19901,17/08/2019,1542,n,2,2019
-19.15254,138.35739,17/08/2019,1542,n,4.1,2019
-15.34151,130.17818,17/08/2019,1542,n,1.6,2019
-15.29899,130.46712,17/08/2019,1542,n,3.5,2019
-18.33462,144.96008,17/08/2019,1542,n,1,2019
-19.14587,138.35197,17/08/2019,1542,n,3,2019
-15.52154,131.04709,17/08/2019,1542,n,3.2,2019
-15.46301,130.99561,17/08/2019,1542,n,0.7,2019
-19.13474,138.34575,17/08/2019,1542,n,2.1,2019
-15.62271,131.46385,17/08/2019,1542,n,1.7,2019
-22.12779,148.98987,17/08/2019,1543,n,1.9,2019
-25.30708,152.35872,17/08/2019,1543,n,0.6,2019
-25.74888,152.59731,17/08/2019,1543,n,0.9,2019
-22.47216,148.91763,17/08/2019,1543,n,1.7,2019
-22.95029,147.40367,17/08/2019,1543,n,0.8,2019
-27.1887,148.63692,17/08/2019,1544,n,1,2019
-27.73468,147.98155,17/08/2019,1544,n,0.6,2019
-28.02102,148.16896,17/08/2019,1544,n,7.8,2019
-26.23238,150.95717,17/08/2019,1544,n,0.8,2019
-27.55373,149.13885,17/08/2019,1544,n,2.9,2019
-28.1423,140.87177,17/08/2019,1544,n,1.3,2019
-28.02049,148.1636,17/08/2019,1544,h,7.8,2019
-26.60035,150.90874,17/08/2019,1544,n,7.1,2019
-29.77334,152.41794,17/08/2019,1545,n,0.7,2019
-31.50015,152.48695,17/08/2019,1545,n,1.2,2019
-30.34708,150.82013,17/08/2019,1545,n,2.2,2019
-31.65465,152.09842,17/08/2019,1545,n,1.1,2019
-30.00534,139.5619,17/08/2019,1545,n,0.6,2019
-31.65546,152.10266,17/08/2019,1545,n,1.1,2019
-29.37826,150.70258,17/08/2019,1545,n,0.6,2019
-34.36098,150.42552,17/08/2019,1546,n,0.7,2019
-34.55002,138.76419,17/08/2019,1546,n,0.3,2019
-34.46297,150.88655,17/08/2019,1546,n,2.4,2019
-33.30687,148.58749,17/08/2019,1546,n,1.4,2019
-32.65058,146.22833,17/08/2019,1546,n,1.8,2019
-12.28053,132.89433,17/08/2019,1721,n,1.3,2019
-13.09627,130.67296,17/08/2019,1721,n,2.2,2019
-13.09208,130.67308,17/08/2019,1721,n,1.7,2019
