latitude,longitude,acq_date,acq_time,confidence,frp
-15.43553,144.04272,22/11/2019,1518,n,3.1
-15.39881,130.88332,08/09/2019,1632,n,2.3
-32.19609,121.43104,19/12/2019,542,l,58.4
-17.93489,145.51089,13/09/2019,1535,n,0.8
-29.33493,151.69305,11/10/2019,248,h,14.4
-15.82642,141.97372,18/12/2019,424,n,10.3
-32.71629,120.33469,12/10/2019,648,h,23.1
-14.13171,130.02354,16/09/2019,511,n,17.1
-15.71266,144.23727,22/11/2019,412,n,45.6
-35.99527,147.73845,31/12/2019,1454,n,0.3
-30.11481,152.14009,09/11/2019,319,n,15.3
-33.972,150.25734,12/09/2019,348,n,6.1
-13.17652,135.7482,26/11/2019,436,n,6.8
-33.39397,150.49066,12/09/2019,348,n,5.6
-37.14517,148.1033,31/12/2019,1454,n,5.9
-21.76362,145.53201,12/09/2019,348,h,76.6
-31.49232,152.24385,11/12/2019,1512,n,3.9
-33.0805,123.48383,14/12/2019,1654,n,1.3
-11.33673,132.25266,13/09/2019,427,n,17.6
-34.23294,150.04236,28/12/2019,1406,n,1.6
-14.5343,143.79185,24/12/2019,412,n,5.0
-37.51505,149.41415,01/01/2020,312,n,38.3
-32.32906,121.61102,19/12/2019,1700,n,1.3
-16.58591,141.80396,08/10/2019,1613,n,0.8
-33.77199,150.19017,31/12/2019,336,n,36.1
-28.16197,129.05415,19/12/2019,542,l,24.9
-30.9732,151.16576,11/12/2019,1512,n,18.9
-31.91855,122.82183,24/10/2019,1606,n,1.3
-13.16329,130.62448,21/10/2019,1700,n,2.3
-21.31423,123.51744,25/11/2019,454,n,7.2
-25.79455,130.03375,21/12/2019,506,h,12.0
-35.78912,136.78564,30/12/2019,354,n,22.2
-30.74288,119.73376,12/12/2019,1730,n,1.7
-32.93379,123.63948,20/12/2019,1642,n,0.7
-29.11595,150.82303,18/12/2019,418,n,9.8
-36.13307,149.57613,30/12/2019,1512,n,5.7
-24.59109,146.7442,30/12/2019,1506,n,2.6
-24.04766,149.09128,15/10/2019,1536,n,0.9
-36.1284,147.75565,30/12/2019,1512,h,24.5
-37.57318,147.95282,22/12/2019,1600,n,1.6
-35.90942,147.67325,01/01/2020,312,n,7.0
-30.87743,124.17065,19/11/2019,1618,n,2.9
-12.87878,130.58051,16/09/2019,511,n,3.6
-24.50397,151.82874,15/12/2019,1448,n,2.2
-30.94561,152.34805,11/11/2019,1530,n,1.2
-29.95592,152.88467,11/09/2019,1424,h,39.3
-13.17171,134.56068,20/10/2019,1536,n,6.0
-30.8302,152.10057,27/09/2019,319,n,5.0
-17.612,143.78062,19/12/2019,406,l,6.3
-13.44303,142.38539,12/10/2019,1624,n,1.2
-33.03168,150.75169,18/11/2019,1500,n,1.1
-15.06282,127.45728,16/11/2019,1712,n,2.7
-25.42783,148.3597,23/10/2019,1442,n,1.7
-29.33259,153.27307,25/11/2019,1424,n,3.1
-33.2128,150.47569,18/11/2019,1500,n,2.2
-33.86368,150.29176,20/12/2019,1500,n,1.6
-30.94034,151.11206,11/12/2019,1512,n,1.6
-12.27053,136.82921,28/11/2019,1648,n,2.9
-31.58253,151.93915,19/11/2019,1442,n,7.8
-29.27369,152.15266,19/12/2019,1518,n,1.9
-17.92875,142.40317,19/12/2019,406,n,9.8
-12.84618,130.49931,15/09/2019,1637,n,2.6
-33.12806,123.71821,19/12/2019,1700,n,1.2
-33.00143,149.96588,26/12/2019,1448,n,3.1
-36.92834,146.81558,01/01/2020,1436,n,1.7
-14.57758,131.40797,08/12/2019,1715,n,2.4
-28.30124,129.32594,24/12/2019,548,h,16.2
-34.24167,150.12526,16/12/2019,312,n,21.0
-20.28769,145.52327,08/10/2019,322,n,16.7
-30.73056,119.74804,14/12/2019,536,l,4.6
-15.7777,126.64175,10/10/2019,600,l,14.6
-24.53583,121.2902,18/11/2019,524,l,0.2
-32.99273,123.67575,17/12/2019,618,n,7.5
-37.73041,148.21988,31/12/2019,1454,n,1.8
-30.69772,123.58369,27/12/2019,630,h,18.7
-16.61854,141.70497,12/12/2019,1542,n,0.8
-31.23857,152.78912,30/10/2019,1412,n,1.4
-38.08709,141.43733,21/12/2019,318,n,32.4
-31.26301,152.61987,29/10/2019,318,n,10.5
-24.95906,149.36069,12/10/2019,330,n,56.1
-13.94348,129.78363,23/11/2019,536,n,4.7
-29.95696,152.40031,13/11/2019,1454,n,0.4
-17.55938,144.78549,18/12/2019,424,h,23.5
-15.44953,128.54778,16/10/2019,406,h,25.6
-25.23354,149.14093,15/12/2019,336,l,12.5
-34.29376,150.26311,31/12/2019,1454,n,2.8
-12.12273,133.00421,20/09/2019,356,n,7.3
-26.20226,146.65031,30/09/2019,1519,n,1.6
-31.11968,152.07785,11/10/2019,1406,n,2.8
-33.21581,150.52406,14/11/2019,1436,n,2.4
-14.52326,144.31511,09/10/2019,342,h,5.6
-31.93385,122.86626,11/10/2019,1548,n,3.4
-31.23705,152.43423,11/12/2019,1512,n,8.2
-31.37605,123.71534,11/10/2019,612,h,27.8
-14.13854,131.02283,18/10/2019,506,h,174.8
-36.3618,149.6288,30/12/2019,1512,n,23.7
-32.7848,150.94897,14/12/2019,1512,n,1.1
-29.30196,153.05531,21/11/2019,1400,n,1.7
-33.17165,116.20469,16/12/2019,454,n,14.4
-14.40357,131.96812,22/10/2019,536,h,38.4
-29.66881,152.58673,27/11/2019,412,h,5.5
-18.32145,143.79578,19/12/2019,406,n,19.4
-29.9285,118.58546,26/11/2019,612,l,7.0
-33.15968,123.63805,15/12/2019,518,n,19.0
-37.61712,147.56877,31/12/2019,1454,n,2.2
-28.8224,152.2704,16/12/2019,1430,n,2.0
-30.7203,152.06021,21/12/2019,1436,n,2.6
-34.92763,150.15796,28/12/2019,1548,n,7.0
-14.24245,136.89143,14/10/2019,442,h,103.6
-29.29455,153.02658,21/11/2019,1400,n,2.7
-14.47078,132.05603,22/10/2019,354,h,25.9
-28.74638,128.85951,30/12/2019,1654,n,2.4
-34.23665,150.08403,17/12/2019,1418,n,1.2
-21.10369,118.78816,09/10/2019,1634,n,0.6
-31.96891,122.95564,13/11/2019,518,n,23.2
-30.39031,150.20726,20/11/2019,1418,n,1.8
-18.02001,142.64227,19/12/2019,406,l,6.2
-15.55965,141.76971,09/10/2019,1451,n,2.3
-31.50281,152.30537,17/11/2019,1518,n,1.6
-33.04028,123.37964,15/12/2019,518,l,13.4
-30.36709,150.17867,20/11/2019,1418,n,2.4
-34.21896,150.30579,26/12/2019,1448,n,1.2
-37.44172,147.96191,12/09/2019,1506,h,7.3
-12.88598,135.70605,25/10/2019,1542,n,1.7
-15.3658,128.44493,19/12/2019,542,n,8.8
-16.66049,144.2439,22/12/2019,1554,n,1.8
-15.74735,136.26619,17/11/2019,406,n,5.1
-36.62345,141.4765,21/12/2019,1442,n,1.7
-18.31576,143.83031,20/12/2019,342,n,22.4
-14.84282,126.64098,23/11/2019,530,n,10.2
-13.00066,142.96239,10/11/2019,1506,n,0.5
-18.42837,145.27342,31/12/2019,336,l,34.6
-12.80184,136.45845,14/10/2019,442,n,9.5
-30.86952,151.91119,15/11/2019,1412,n,0.9
-17.94317,142.58093,18/12/2019,1530,n,1.0
-15.87962,124.95702,20/12/2019,524,n,4.5
-35.1691,150.19931,21/12/2019,318,n,24.9
-33.12072,150.69556,13/11/2019,336,n,5.6
-13.13099,130.39844,22/10/2019,536,n,3.8
-35.48523,150.13399,29/11/2019,336,h,33.4
-31.47646,152.10573,21/12/2019,1442,n,1.3
-29.48664,152.25925,12/10/2019,1442,n,0.8
-34.15256,150.03699,20/12/2019,1500,n,3.1
-33.45094,150.52364,18/12/2019,1536,n,4.6
-18.923,143.75227,21/12/2019,1618,n,1.7
-23.38616,118.19757,20/10/2019,1724,n,4.2
-34.96696,150.21397,23/12/2019,424,n,6.8
-32.9226,150.61778,19/12/2019,1518,n,2.1
-31.29236,123.65914,19/11/2019,506,n,20.9
-12.22352,132.60692,10/11/2019,400,n,6.6
-12.16389,134.70572,13/09/2019,427,n,8.5
-31.19151,152.66643,26/11/2019,1406,n,0.7
-11.66554,142.23116,25/09/2019,402,n,17.3
-25.13013,152.52473,13/11/2019,336,l,571.0
-29.77121,152.245,11/10/2019,430,n,10.9
-16.09661,124.87415,11/11/2019,418,h,17.9
-14.37262,130.73569,22/10/2019,354,n,12.4
-14.91552,131.304,17/11/2019,406,n,10.8
-17.06483,143.45517,10/09/2019,436,n,7.9
-28.40925,152.71143,24/11/2019,330,n,31.2
-13.25438,130.56421,22/10/2019,354,n,17.6
-33.23067,150.8201,18/11/2019,1500,n,0.9
-12.92437,141.69304,27/10/2019,400,n,5.9
-33.85311,150.0508,28/12/2019,1406,n,7.1
-28.48579,128.50722,30/12/2019,1648,n,0.5
-33.75839,150.00601,27/12/2019,1430,n,2.4
-31.63218,152.12727,29/12/2019,1530,n,6.4
-37.50505,147.91888,26/12/2019,1448,n,2.7
-28.31272,152.63496,11/10/2019,1548,n,1.7
-29.19924,153.04408,21/11/2019,424,h,11.2
-28.79826,128.87073,29/12/2019,554,n,10.6
-30.61467,152.24669,17/11/2019,400,n,10.8
-31.73619,152.31366,11/09/2019,312,n,4.1
-16.69619,137.88892,26/12/2019,512,h,10.2
-15.55273,130.34721,16/11/2019,424,h,21.7
-15.73062,136.35458,29/10/2019,1612,n,0.5
-28.12434,152.36572,18/11/2019,342,n,18.3
-31.5844,123.96275,11/10/2019,1548,n,3.0
-37.54836,148.91312,31/12/2019,1454,n,1.7
-18.43726,123.53922,27/12/2019,454,n,6.7
-27.80628,152.29335,11/10/2019,1548,n,1.4
-35.90754,147.53867,01/01/2020,312,h,135.0
-37.50622,147.64297,25/12/2019,1506,n,1.4
-31.49405,152.49246,08/10/2019,1436,n,3.8
-32.05404,121.56754,24/12/2019,1706,n,0.8
-28.30254,152.61305,11/10/2019,254,n,6.5
-30.67024,152.18967,11/11/2019,1348,n,1.5
-11.75212,131.01466,15/10/2019,424,n,2.9
-24.51204,117.83141,13/11/2019,1630,n,2.0
-12.45071,132.15802,18/10/2019,1618,n,0.8
-29.30045,128.25473,13/12/2019,1712,n,1.1
-34.04075,149.88574,12/09/2019,1506,n,4.6
-30.22831,152.63477,09/10/2019,1454,n,1.2
-26.08288,119.25787,25/10/2019,1730,n,1.6
-33.18967,150.47212,13/11/2019,1454,n,2.6
-29.39032,152.13913,28/12/2019,248,n,11.2
-12.35715,131.57399,29/11/2019,1630,n,3.2
-28.60527,128.47128,28/12/2019,612,n,50.1
-32.83093,150.26567,19/12/2019,1518,n,5.9
-15.3541,126.9417,11/12/2019,542,h,10.1
-19.10628,146.07524,01/01/2020,1430,n,1.9
-33.77411,150.21553,28/12/2019,1548,n,3.6
-11.45257,142.30774,11/11/2019,418,n,3.9
-37.48729,147.71205,20/12/2019,1500,h,308.3
-24.2413,138.42366,21/11/2019,430,l,3.3
-12.55855,134.18279,13/10/2019,500,n,27.9
-21.95759,116.21546,22/10/2019,530,h,57.6
-16.58807,142.80585,23/12/2019,430,n,8.0
-18.44937,143.81879,23/12/2019,430,n,7.6
-29.25885,152.29478,29/11/2019,1454,n,3.8
-25.9905,150.48151,31/12/2019,336,n,5.8
-34.46167,150.88139,23/11/2019,1506,n,1.1
-25.72025,126.79703,10/11/2019,1648,n,8.0
-11.49859,132.8427,10/12/2019,1630,n,0.6
-30.07114,152.41789,13/09/2019,421,n,8.9
-27.03272,125.94015,13/12/2019,554,n,6.1
-15.37015,128.4872,17/10/2019,524,n,26.4
-32.75103,150.70898,15/12/2019,1454,n,1.4
-18.00473,145.03679,22/12/2019,306,n,7.9
-18.96027,143.78397,19/12/2019,1512,n,0.7
-32.99331,149.92995,23/12/2019,242,n,19.9
-31.04948,124.08987,11/09/2019,454,h,78.3
-27.3154,152.11676,17/11/2019,400,n,6.4
-41.56245,147.89824,31/12/2019,1454,n,5.2
-12.32639,135.14882,15/12/2019,518,n,19.7
-37.55196,147.91209,31/12/2019,1454,n,0.4
-15.43849,131.06392,08/10/2019,1613,n,1.3
-35.49736,150.07462,28/11/2019,354,n,125.3
-29.39661,152.21721,21/12/2019,1436,n,3.2
-32.81089,150.93817,12/09/2019,348,n,7.3
-19.69239,121.69768,27/11/2019,1706,n,14.8
-15.93375,144.52179,30/09/2019,407,n,3.4
-35.29694,150.31662,19/12/2019,400,n,7.2
-37.43705,147.95387,12/09/2019,1506,n,20.6
-17.45607,123.94459,17/11/2019,542,h,73.2
-23.07093,150.62614,11/10/2019,254,n,11.3
-31.45018,115.57303,13/12/2019,554,l,51.9
-29.74589,151.97618,15/11/2019,300,n,15.5
-29.08618,152.67456,17/10/2019,1500,n,0.7
-29.19555,152.82184,25/11/2019,1424,n,8.5
-30.79624,152.79001,14/11/2019,1430,n,2.2
-12.31869,131.09946,22/10/2019,536,n,5.6
-14.89539,133.44048,21/10/2019,412,l,22.2
-29.82593,152.16316,16/09/2019,325,n,5.3
-11.74759,131.07265,22/10/2019,354,n,11.5
-31.18615,152.40944,18/11/2019,1500,n,1.3
-30.84837,152.75476,17/11/2019,1518,n,1.6
-16.84561,143.32707,10/12/2019,336,n,6.2
-34.13644,150.06239,16/12/2019,312,h,17.9
-37.38627,147.68542,26/12/2019,506,n,12.3
-29.3078,152.22264,12/10/2019,1442,n,0.8
-31.21282,123.91455,22/11/2019,548,l,7.7
-32.97059,123.63006,12/11/2019,448,l,3.3
-30.6324,151.0284,17/12/2019,1412,n,1.1
-14.00206,133.5034,21/10/2019,412,n,261.7
-28.80198,152.38107,18/12/2019,236,h,10.0
-24.46842,117.87647,17/11/2019,542,l,12.4
-28.69755,127.4551,29/10/2019,500,h,14.0
-24.08663,138.29303,21/11/2019,430,h,3.3
-18.27289,143.75723,22/12/2019,1600,n,5.9
-30.96868,151.91986,11/12/2019,1512,n,2.7
-27.99057,131.48909,01/01/2020,500,l,1.4
-28.79506,152.2662,14/12/2019,1512,n,1.2
-31.53455,151.85571,19/11/2019,324,h,53.0
-35.50192,150.14481,26/11/2019,1412,n,4.3
-23.586,132.08287,31/10/2019,1536,n,5.2
-13.38424,132.21948,24/09/2019,421,n,7.9
-37.58456,147.67747,23/12/2019,424,n,20.1
-15.84841,125.6449,15/11/2019,442,h,7.6
-28.10841,129.22208,19/12/2019,1700,n,14.4
-37.52714,147.90005,21/12/2019,1442,n,4.7
-32.1792,151.40706,31/12/2019,1454,n,2.6
-32.86911,150.65005,12/09/2019,1506,n,0.8
-30.81123,151.81035,12/11/2019,1424,n,1.0
-29.87553,153.19305,28/10/2019,1454,n,1.8
-29.39631,152.14064,29/12/2019,230,n,16.9
-13.03478,130.39937,19/09/2019,414,h,10.8
-33.00809,150.01897,29/12/2019,1530,n,2.0
-31.66816,152.43291,15/11/2019,1412,n,1.5
-14.25571,129.92999,10/12/2019,518,n,10.7
-30.34922,150.23264,28/10/2019,1454,n,1.2
-24.70978,128.71526,20/11/2019,1600,n,2.4
-28.11691,152.34584,18/11/2019,342,n,20.5
-30.58329,152.43483,01/01/2020,318,l,6.4
-27.20743,129.76227,31/10/2019,1536,n,5.7
-27.29364,130.41832,20/11/2019,448,l,8.2
-27.23796,129.6783,26/10/2019,554,n,6.1
-13.10137,141.8936,20/10/2019,430,n,35.8
-28.11599,129.11351,19/12/2019,1700,n,9.3
-14.9088,145.0625,27/11/2019,418,n,4.7
-15.72466,144.11491,15/11/2019,442,n,5.2
-29.72187,152.71851,08/10/2019,1435,n,2.5
-34.31377,150.00714,31/12/2019,336,l,43.3
-14.39396,126.57559,21/11/2019,430,n,5.0
-29.27645,153.10172,21/11/2019,242,n,94.6
-17.28602,142.85522,16/12/2019,318,n,41.4
-24.24826,138.40128,21/11/2019,430,l,3.1
-33.09978,123.42181,14/12/2019,1654,n,2.7
-30.06204,151.92307,12/09/2019,1506,n,0.9
-29.29088,152.35484,13/11/2019,1454,n,1.9
-34.29987,150.38791,27/12/2019,448,n,19.5
-34.32466,118.06133,31/12/2019,1636,n,1.3
-15.12834,132.30533,23/12/2019,1536,n,3.7
-15.43802,125.721,17/11/2019,548,h,8.1
-24.75706,147.32509,25/12/2019,1500,n,2.5
-33.26214,150.49715,21/11/2019,1400,n,20.7
-14.3891,131.20396,17/10/2019,1636,n,1.3
-34.30878,150.48668,20/12/2019,1500,n,3.0
-27.26508,152.13147,20/11/2019,1418,n,1.0
-33.50251,150.49922,19/12/2019,1518,n,1.3
-31.40946,152.16339,13/11/2019,1454,n,1.0
-37.62452,147.56544,01/01/2020,1618,n,7.9
-30.13972,152.5668,11/10/2019,248,n,4.2
-30.16136,152.71187,17/11/2019,1518,n,0.9
-26.06685,119.35458,22/10/2019,530,n,19.4
-16.50603,123.98364,24/09/2019,601,n,7.6
-33.17356,150.59634,11/12/2019,1512,n,3.0
-28.92318,128.75156,01/01/2020,1612,n,0.9
-30.71424,152.29951,15/11/2019,254,n,15.0
-16.36079,136.04457,22/09/2019,457,l,8.1
-22.0802,117.1771,19/12/2019,542,n,29.6
-17.44993,142.35974,12/09/2019,1500,n,11.1
-35.77556,136.74969,31/12/2019,336,h,24.3
-33.54689,150.5202,20/12/2019,1500,n,0.6
-37.14499,148.10307,01/01/2020,312,n,13.7
-14.33454,143.56781,23/09/2019,439,n,9.2
-30.44952,152.11835,20/11/2019,306,n,6.0
-16.0743,125.52493,11/11/2019,1706,n,2.1
-15.32167,126.62452,10/12/2019,518,n,11.5
-26.69379,123.1022,29/12/2019,1712,n,0.7
-32.72232,150.94704,28/12/2019,430,n,6.6
-29.11199,150.80986,21/12/2019,1436,n,1.7
-34.94453,150.49777,28/12/2019,1406,n,1.5
-30.78408,151.8166,17/12/2019,436,n,9.9
-33.29422,150.03603,19/12/2019,1518,n,43.7
-35.70448,137.06706,23/12/2019,1542,n,0.7
-12.62479,134.08751,08/12/2019,427,l,2.9
-32.5476,122.33762,29/12/2019,554,l,62.1
-42.63496,145.56569,19/09/2019,406,n,21.6
-15.72491,144.03685,24/11/2019,1442,n,1.8
-29.13648,152.32462,23/09/2019,254,n,7.1
-14.32787,127.44242,24/12/2019,554,n,2.3
-21.56001,118.01887,24/10/2019,636,n,9.3
-15.02517,142.67192,12/12/2019,436,n,11.7
-16.56164,144.98705,17/11/2019,406,n,41.0
-34.90294,150.20094,27/12/2019,1430,n,7.4
-29.54966,152.25912,11/09/2019,312,n,6.5
-26.5051,150.68889,27/12/2019,312,n,5.8
-33.13895,150.82185,20/11/2019,1424,n,2.5
-13.84991,135.62273,26/12/2019,512,l,88.6
-22.24069,119.68001,24/11/2019,1806,n,1.5
-15.42556,130.22179,28/10/2019,1630,n,1.5
-35.75734,136.97862,20/12/2019,1642,n,4.0
-33.26724,150.63174,14/11/2019,1436,n,1.4
-31.21597,123.55074,16/11/2019,1718,n,1.4
-16.48355,141.94991,08/11/2019,1554,n,2.8
-36.34922,149.67494,30/12/2019,1512,h,29.2
-37.26463,148.37198,17/12/2019,1554,n,0.9
-37.38285,148.01251,20/12/2019,1500,n,1.5
-13.96363,136.65623,29/10/2019,500,n,4.6
-15.88267,129.43898,15/11/2019,442,l,44.0
-33.24472,150.11168,19/12/2019,1518,n,23.3
-16.96861,124.49538,21/11/2019,1718,n,4.9
-31.56004,151.69809,12/10/2019,1448,n,4.4
-30.09066,152.3833,09/10/2019,338,n,16.2
-27.27601,152.23787,17/11/2019,400,n,12.2
-26.16577,151.1136,08/11/2019,1416,n,1.8
-15.49718,145.13763,16/12/2019,318,n,12.1
-32.1151,121.58226,20/12/2019,524,l,21.4
-24.05224,146.37508,23/10/2019,330,n,2.9
-14.9086,131.38902,19/11/2019,1618,n,4.5
-30.86106,151.89838,15/11/2019,1412,n,0.8
-34.258,150.11487,21/12/2019,318,n,9.0
-13.04521,141.78093,28/09/2019,445,h,8.5
-35.41335,149.60193,29/11/2019,336,h,361.1
-15.12658,124.93136,16/12/2019,500,l,9.0
-15.58752,143.73824,11/12/2019,1506,n,0.7
-29.74245,152.08228,14/09/2019,403,n,10.7
-32.56182,150.23036,30/12/2019,354,l,41.3
-33.36263,150.82692,19/11/2019,324,l,52.6
-17.72745,142.22189,12/11/2019,312,h,42.1
-37.54746,149.68346,31/12/2019,1454,n,0.8
-29.77058,152.51517,11/12/2019,354,l,69.7
-37.65884,148.35284,31/12/2019,1454,n,9.2
-14.89111,133.04976,21/10/2019,412,n,25.3
-15.09628,126.80391,30/10/2019,442,n,33.3
-34.19934,150.02776,30/12/2019,1512,n,2.7
-37.56832,148.65886,31/12/2019,1454,n,4.0
-30.17181,152.74168,16/11/2019,1536,n,2.0
-11.81755,142.59525,23/09/2019,439,n,2.9
-15.23284,126.79633,20/10/2019,1718,n,1.5
-33.04316,149.97626,22/12/2019,300,n,18.0
-13.19111,134.53101,18/10/2019,506,n,7.7
-32.72376,120.25048,15/12/2019,1636,n,1.8
-30.08421,151.95235,17/12/2019,254,h,15.7
-14.97084,131.29002,17/11/2019,1654,n,76.0
-34.18214,116.68616,22/10/2019,530,n,4.9
-29.40275,152.85652,18/11/2019,1500,n,0.9
-31.49214,152.30447,16/11/2019,1536,n,1.5
-31.14153,151.94298,16/11/2019,1536,n,0.9
-37.53979,148.51787,01/01/2020,1436,n,3.6
-16.4894,136.20161,27/11/2019,418,n,10.0
-15.68432,144.13458,11/12/2019,1506,n,2.5
-30.76034,124.13295,21/11/2019,1724,n,1.4
-11.59952,130.92188,09/11/2019,505,n,8.7
-37.54419,148.6489,01/01/2020,312,n,18.5
-17.43785,144.70044,20/12/2019,342,l,12.6
-32.85101,116.42027,15/10/2019,600,n,13.8
-13.27172,142.21408,13/12/2019,418,n,35.1
-31.34455,151.80652,18/12/2019,1354,n,2.9
-17.30713,143.39865,10/09/2019,1548,n,1.7
-35.68501,136.99362,20/12/2019,1500,n,25.8
-30.89031,152.73012,14/11/2019,1436,n,4.5
-30.8837,152.66891,11/10/2019,430,n,10.6
-11.82355,133.32776,09/12/2019,446,n,15.8
-11.88554,142.53383,15/10/2019,1530,n,1.5
-31.07757,151.90529,21/11/2019,1542,n,3.1
-23.10006,150.67041,11/09/2019,1424,n,6.3
-33.22147,150.84335,27/11/2019,1348,n,3.1
-29.24854,152.82861,24/11/2019,1442,n,25.4
-27.90578,128.10634,18/12/2019,600,n,23.5
-29.96218,152.42073,11/12/2019,354,l,2.6
-13.0846,143.04707,21/11/2019,430,n,9.4
-16.98306,143.09448,09/09/2019,400,n,33.7
-33.50708,150.30936,17/12/2019,254,n,11.6
-23.13893,150.62334,11/10/2019,1548,n,2.1
-12.65555,131.66977,15/09/2019,530,n,3.4
-16.15662,142.63631,20/12/2019,1636,n,3.3
-29.80734,151.121,17/12/2019,254,h,10.8
-26.17141,152.29216,11/11/2019,1530,n,1.9
-26.835,130.54851,27/10/2019,536,h,86.5
-32.33473,123.44592,31/12/2019,518,l,52.0
-35.41835,149.53029,29/11/2019,336,l,89.4
-11.56379,142.35423,10/11/2019,1506,n,1.5
-28.30744,124.61111,22/12/2019,1600,n,5.0
-31.62906,151.12471,29/12/2019,1530,n,2.7
-14.08616,133.42586,10/11/2019,1648,n,2.8
-26.21408,153.05333,18/09/2019,248,h,59.6
-32.96857,123.6571,19/12/2019,1700,n,0.7
-37.55999,147.72748,20/12/2019,1500,n,5.5
-16.53935,137.55118,18/12/2019,424,n,6.0
-16.74724,128.05133,13/12/2019,1706,n,2.0
-18.27305,123.25347,12/10/2019,512,l,8.7
-29.05411,152.48363,09/09/2019,357,n,7.8
-11.32663,131.99252,14/09/2019,409,h,23.7
-16.23175,126.00222,08/11/2019,445,n,12.6
-17.93915,144.65077,18/12/2019,1530,n,1.3
-27.31328,148.02866,10/11/2019,1512,n,0.8
-35.5993,148.04379,30/12/2019,1512,n,18.8
-31.76877,152.09521,11/12/2019,1512,n,5.1
-21.24126,116.21214,25/11/2019,454,h,140.0
-29.36019,152.3799,15/11/2019,1412,n,0.4
-19.62059,144.55882,31/12/2019,1448,n,1.0
-32.28024,146.78426,20/10/2019,1542,n,0.5
-37.39341,148.04591,18/12/2019,418,n,18.3
-26.20337,151.77338,23/10/2019,1442,n,0.4
-32.58815,150.41629,30/12/2019,354,l,42.8
-31.3552,152.28595,16/11/2019,1354,n,1.7
-12.03034,136.51825,11/11/2019,418,n,9.6
-13.79798,134.24843,09/12/2019,446,l,5.3
-32.66534,150.81789,31/12/2019,336,n,18.3
-32.66703,120.22149,13/12/2019,554,l,105.8
-29.65582,152.26108,11/10/2019,1406,n,2.1
-30.68212,152.144,14/11/2019,1430,n,11.6
-28.65124,152.24214,11/12/2019,1512,n,2.0
-29.39957,126.36268,18/09/2019,609,n,6.5
-33.22566,150.66199,11/12/2019,1512,n,0.9
-31.33871,151.86816,15/12/2019,1454,n,2.6
-13.43791,130.79131,13/09/2019,427,n,6.1
-33.25309,150.99669,14/12/2019,1512,n,1.1
-14.7237,143.64659,20/12/2019,348,l,21.3
-12.92624,136.32869,13/11/2019,342,n,18.0
-35.53321,150.11633,27/11/2019,1530,n,3.2
-40.84956,145.38269,10/11/2019,1512,n,2.2
-20.14258,121.78419,21/11/2019,612,h,7.4
-21.35513,140.67973,31/12/2019,1448,n,4.9
-31.08417,151.89233,21/11/2019,1400,n,3.5
-22.55406,150.25937,09/09/2019,1511,n,3.9
-37.5714,147.92169,22/12/2019,442,h,7.2
-15.44999,125.75674,18/11/2019,524,n,26.4
-16.35207,141.70866,29/11/2019,336,h,128.7
-31.66992,132.96353,30/12/2019,354,l,55.3
-30.13334,152.49229,15/11/2019,1412,n,20.8
-31.73193,152.69786,11/10/2019,248,h,91.8
-27.92643,128.51216,29/12/2019,554,n,16.7
-37.40541,147.6187,20/12/2019,1500,n,4.4
-16.93862,143.3671,10/11/2019,400,n,14.5
-17.03543,137.75679,21/12/2019,506,h,41.0
-15.39549,127.32027,18/11/2019,1636,n,1.9
-31.80966,151.868,01/01/2020,1430,n,1.8
-32.76058,150.94794,20/12/2019,1500,n,1.1
-37.29142,148.24388,28/11/2019,354,n,6.8
-12.03199,142.37144,10/10/2019,418,n,14.0
-32.46106,123.19427,01/01/2020,1612,n,1.8
-35.74913,136.78011,01/01/2020,454,n,50.9
-16.66895,123.73063,26/11/2019,436,h,8.0
-32.0047,135.79163,31/12/2019,1454,n,9.3
-29.15594,152.42186,15/11/2019,1412,n,2.4
-35.37881,150.15726,12/09/2019,1506,n,1.2
-37.34661,148.80025,31/12/2019,1454,n,2.4
-30.2187,120.01396,20/11/2019,624,n,6.4
-11.80486,142.76205,17/10/2019,348,l,3.1
-32.71597,121.07661,01/01/2020,1612,n,1.2
-18.00484,143.7784,21/12/2019,324,n,18.6
-14.38787,131.96565,21/10/2019,412,n,11.1
-13.98907,131.19987,21/10/2019,412,n,8.2
-27.75019,128.21512,29/12/2019,554,n,10.7
-34.84332,138.87871,20/12/2019,1642,n,2.9
-34.85741,150.19897,30/12/2019,1512,n,1.6
-12.47958,141.90561,20/10/2019,430,n,4.1
-13.16014,134.37022,22/10/2019,1642,n,2.1
-18.41018,143.90373,19/12/2019,1512,n,1.6
-17.91256,122.6555,17/11/2019,542,h,124.6
-27.88407,128.35674,18/12/2019,1536,n,2.7
-28.40713,128.85468,13/10/2019,500,l,6.3
-36.19022,149.57764,29/12/2019,1530,n,2.7
-25.43601,128.38174,29/12/2019,554,n,14.8
-14.41888,132.04851,21/10/2019,1700,n,1.1
-24.29093,138.48029,21/11/2019,430,l,5.9
-12.69809,135.92744,13/10/2019,500,n,8.7
-21.9692,149.00699,17/12/2019,300,n,6.8
-28.13947,152.41974,10/10/2019,1530,n,2.6
-13.98209,143.12933,09/11/2019,1612,n,2.4
-24.1351,121.4087,19/11/2019,506,l,8.1
-33.71319,117.12685,11/09/2019,1612,n,3.1
-37.41013,147.70937,20/12/2019,1500,n,1.2
-29.11076,150.81996,20/12/2019,1500,n,2.5
